YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2017,2017,VI,Virgin Islands,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,18 - 24,,,,,"(18.335765, -64.896335)",FV,FV1,Q018,VALUE,78,Age (years),18 - 24,AGEYR,AGEYR1824
2017,2017,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,14.4,14.4,,,11.6,17.7,754,,55 - 64,,,,,"(38.890371385, -77.031961127)",FV,FV1,Q019,VALUE,11,Age (years),55 - 64,AGEYR,AGEYR5564
2017,2017,OH,Ohio,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(40.060210141, -82.404260056)",FV,FV1,Q018,VALUE,39,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2017,2017,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.9,19.9,,,15.0,25.8,459,,35 - 44,,,,,"(41.708280193, -71.522470314)",FV,FV1,Q019,VALUE,44,Age (years),35 - 44,AGEYR,AGEYR3544
2017,2017,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,26.9,26.9,,,20.4,34.7,248,,,,,,Hispanic,"(35.472031356, -97.521070214)",FV,FV1,Q019,VALUE,40,Race/Ethnicity,Hispanic,RACE,RACEHIS
2017,2017,KY,Kentucky,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,24.0,24.0,,,19.4,29.4,662,,,Less than high school,,,,"(37.645970271, -84.774971048)",FV,FV1,Q019,VALUE,21,Education,Less than high school,EDU,EDUHS
2017,2017,AL,Alabama,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(32.840571122, -86.631860762)",FV,FV1,Q018,VALUE,01,Race/Ethnicity,Asian,RACE,RACEASN
2017,2017,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,50.2,50.2,,,46.3,54.1,1086,,,High school graduate,,,,"(18.220833, -66.590149)",FV,FV1,Q019,VALUE,72,Education,High school graduate,EDU,EDUHSGRAD
2017,2017,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,36.7,36.7,,,33.8,39.7,1745,,,,,"$35,000 - $49,999",,"(34.86597028, -111.763811277)",FV,FV1,Q018,VALUE,04,Income,"$35,000 - $49,999",INC,INC3550
2017,2017,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,11.8,11.8,,,9.7,14.3,1267,,,,,"$75,000 or greater",,"(35.472031356, -97.521070214)",FV,FV1,Q019,VALUE,40,Income,"$75,000 or greater",INC,INC75PLUS
2017,2017,CT,Connecticut,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,36.6,36.6,,,31.0,42.5,628,,,,,"$25,000 - $34,999",,"(41.56266102, -72.649840952)",FV,FV1,Q018,VALUE,09,Income,"$25,000 - $34,999",INC,INC2535
2017,2017,MD,Maryland,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,15.3,15.3,,,13.7,17.0,4750,,65 or older,,,,,"(39.290580964, -76.609260111)",FV,FV1,Q019,VALUE,24,Age (years),65 or older,AGEYR,AGEYR65PLUS
2017,2017,IN,Indiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,39.1,39.1,,,34.1,44.4,497,,,,,,Hispanic,"(39.766910452, -86.149960194)",FV,FV1,Q019,VALUE,18,Race/Ethnicity,Hispanic,RACE,RACEHIS
2017,2017,TX,Texas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,43.9,43.9,,,28.8,60.3,148,,,,,,2 or more races,"(31.827240407, -99.426770206)",FV,FV1,Q018,VALUE,48,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2017,2017,NY,New York,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37.2,37.2,,,33.8,40.7,1590,,,,,"$15,000 - $24,999",,"(42.827001032, -75.543970427)",FV,FV1,Q018,VALUE,36,Income,"$15,000 - $24,999",INC,INC1525
2017,2017,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.1,17.1,,,13.4,21.6,2131,,35 - 44,,,,,"(28.932040377, -81.928960539)",FV,FV1,Q019,VALUE,12,Age (years),35 - 44,AGEYR,AGEYR3544
2017,2017,AK,Alaska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,36.9,36.9,,,34.0,39.9,2959,Total,,,,,,"(64.845079957001, -147.722059036)",FV,FV1,Q018,VALUE,02,Total,Total,OVR,OVERALL
2017,2017,NV,Nevada,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(39.49324039, -117.071840564)",FV,FV1,Q019,VALUE,32,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2017,2017,DE,Delaware,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,American Indian/Alaska Native,"(39.008830667, -75.577741168)",FV,FV1,Q019,VALUE,10,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2017,2017,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,12.1,12.1,,,9.9,14.7,1265,,55 - 64,,,,,"(43.655950113, -71.50036092)",FV,FV1,Q019,VALUE,33,Age (years),55 - 64,AGEYR,AGEYR5564
2017,2017,KY,Kentucky,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,24.3,24.3,,,19.6,29.8,783,,,,,"Less than $15,000",,"(37.645970271, -84.774971048)",FV,FV1,Q019,VALUE,21,Income,"Less than $15,000",INC,INCLESS15
2017,2017,AR,Arkansas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.6,18.6,,,15.8,21.7,2938,,,,Female,,,"(34.748650124, -92.274490743)",FV,FV1,Q019,VALUE,05,Gender,Female,GEN,FEMALE
2017,2017,CO,Colorado,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,14.1,14.1,,,11.7,16.8,1184,,,,,"$50,000 - $74,999",,"(38.843840757, -106.133610921)",FV,FV1,Q019,VALUE,08,Income,"$50,000 - $74,999",INC,INC5075
2017,2017,HI,Hawaii,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,25.4,25.4,,,22.7,28.2,1733,,,High school graduate,,,,"(21.304850435, -157.857749403)",FV,FV1,Q019,VALUE,15,Education,High school graduate,EDU,EDUHSGRAD
2017,2017,CT,Connecticut,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,34.1,34.1,,,32.1,36.1,4118,,,,Male,,,"(41.56266102, -72.649840952)",FV,FV1,Q018,VALUE,09,Gender,Male,GEN,MALE
2017,2017,IA,Iowa,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.6,21.6,,,18.4,25.1,847,,,,,"$15,000 - $24,999",,"(42.469400913, -93.816490556)",FV,FV1,Q019,VALUE,19,Income,"$15,000 - $24,999",INC,INC1525
2017,2017,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,15.2,15.2,,,13.2,17.4,2839,,,,Female,,,"(41.708280193, -71.522470314)",FV,FV1,Q019,VALUE,44,Gender,Female,GEN,FEMALE
2017,2017,UT,Utah,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,14.3,14.3,,,12.5,16.2,2295,,65 or older,,,,,"(39.360700171, -111.587130635)",FV,FV1,Q019,VALUE,49,Age (years),65 or older,AGEYR,AGEYR65PLUS
2017,2017,WY,Wyoming,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(43.235541343, -108.109830353)",FV,FV1,Q019,VALUE,56,Race/Ethnicity,Asian,RACE,RACEASN
2017,2017,US,National,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,36.1,36.1,,,35.8,36.5,311177,,,,,,Non-Hispanic White,,FV,FV1,Q018,VALUE,59,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2017,2017,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,36.8,36.8,,,32.9,40.8,903,,25 - 34,,,,,"(37.542680674, -78.457890463)",FV,FV1,Q018,VALUE,51,Age (years),25 - 34,AGEYR,AGEYR2534
2017,2017,NM,New Mexico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,38.9,38.9,,,35.5,42.4,1636,,,High school graduate,,,,"(34.520880952, -106.240580985)",FV,FV1,Q018,VALUE,35,Education,High school graduate,EDU,EDUHSGRAD
2017,2017,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.7,17.7,,,14.9,20.9,3970,,55 - 64,,,,,"(28.932040377, -81.928960539)",FV,FV1,Q019,VALUE,12,Age (years),55 - 64,AGEYR,AGEYR5564
2017,2017,CT,Connecticut,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.7,19.7,,,18.0,21.6,4016,,,,Male,,,"(41.56266102, -72.649840952)",FV,FV1,Q019,VALUE,09,Gender,Male,GEN,MALE
2017,2017,MI,Michigan,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(44.661319543001, -84.71439027)",FV,FV1,Q018,VALUE,26,Race/Ethnicity,Other,RACE,RACEOTH
2017,2017,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,10.9,10.9,,,8.8,13.3,2383,,,,,"$75,000 or greater",,"(42.27687047, -72.082690675)",FV,FV1,Q019,VALUE,25,Income,"$75,000 or greater",INC,INC75PLUS
2017,2017,WA,Washington,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,14.0,14.0,,,8.6,22.0,156,,,,,,American Indian/Alaska Native,"(47.522278629, -120.47001079)",FV,FV1,Q019,VALUE,53,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2017,2017,MI,Michigan,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,34.5,34.5,,,21.5,50.4,72,,,,,,American Indian/Alaska Native,"(44.661319543001, -84.71439027)",FV,FV1,Q018,VALUE,26,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2017,2017,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.9,18.9,,,15.0,23.7,504,,,,,,American Indian/Alaska Native,"(34.86597028, -111.763811277)",FV,FV1,Q019,VALUE,04,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2017,2017,VT,Vermont,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,23.7,23.7,,,21.1,26.6,1711,,,,,"$75,000 or greater",,"(43.625381239, -72.517640791)",FV,FV1,Q018,VALUE,50,Income,"$75,000 or greater",INC,INC75PLUS
2017,2017,UT,Utah,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,31.0,31.0,,,20.9,43.4,93,,,,,,2 or more races,"(39.360700171, -111.587130635)",FV,FV1,Q018,VALUE,49,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2017,2017,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,13.9,13.9,,,10.6,17.9,806,,,,,"$50,000 - $74,999",,"(35.472031356, -97.521070214)",FV,FV1,Q019,VALUE,40,Income,"$50,000 - $74,999",INC,INC5075
2017,2017,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,27.6,27.6,,,25.3,30.0,2913,,,,Female,,,"(44.393191174, -89.816370742)",FV,FV1,Q018,VALUE,55,Gender,Female,GEN,FEMALE
2017,2017,NC,North Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,13.1,13.1,,,11.3,15.2,2429,,,,Female,,,"(35.466220975, -79.159250463)",FV,FV1,Q019,VALUE,37,Gender,Female,GEN,FEMALE
2017,2017,MO,Missouri,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,41.7,41.7,,,38.8,44.7,1998,,,Some college or technical school,,,,"(38.635790776, -92.566300053)",FV,FV1,Q018,VALUE,29,Education,Some college or technical school,EDU,EDUCOTEC
2017,2017,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,11.6,11.6,,,9.0,14.8,677,,,,,"$50,000 - $74,999",,"(44.567449424, -120.155031326)",FV,FV1,Q019,VALUE,41,Income,"$50,000 - $74,999",INC,INC5075
2017,2017,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,23.4,23.4,,,19.5,27.8,716,,,,,Data not reported,,"(44.567449424, -120.155031326)",FV,FV1,Q019,VALUE,41,Income,Data not reported,INC,INCNR
2017,2017,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.1,19.1,,,13.1,26.9,369,,,,,"$25,000 - $34,999",,"(43.655950113, -71.50036092)",FV,FV1,Q019,VALUE,33,Income,"$25,000 - $34,999",INC,INC2535
2017,2017,MT,Montana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,41.3,41.3,,,38.7,43.9,2555,,,,Male,,,"(47.066528972, -109.424420645)",FV,FV1,Q018,VALUE,30,Gender,Male,GEN,MALE
2017,2017,CA,California,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,27.8,27.8,,,23.9,32.0,763,,18 - 24,,,,,"(37.638640123, -120.999999538)",FV,FV1,Q019,VALUE,06,Age (years),18 - 24,AGEYR,AGEYR1824
2017,2017,ID,Idaho,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,13.7,13.7,,,5.9,28.5,67,,,,,,2 or more races,"(43.682630005, -114.363730042)",FV,FV1,Q019,VALUE,16,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2017,2017,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,35.5,35.5,,,31.3,40.0,734,,35 - 44,,,,,"(40.793730152, -77.860700294)",FV,FV1,Q018,VALUE,42,Age (years),35 - 44,AGEYR,AGEYR3544
2017,2017,NM,New Mexico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,33.1,33.1,,,28.0,38.6,729,,,,,Data not reported,,"(34.520880952, -106.240580985)",FV,FV1,Q018,VALUE,35,Income,Data not reported,INC,INCNR
