"Notes"	"Cancer Sites"	"Cancer Sites Code"	"State"	"State Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2017"	"2017"	"Male"	"M"	"5-9 years"	"5-9"	21	1284235	1.6
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2017"	"2017"	"Male"	"M"	"10-14 years"	"10-14"	39	1296252	3.0
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2017"	"2017"	"Male"	"M"	"15-19 years"	"15-19"	45	1305222	3.4
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2017"	"2017"	"Male"	"M"	"20-24 years"	"20-24"	89	1418771	6.3
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2017"	"2017"	"Male"	"M"	"25-29 years"	"25-29"	90	1613212	5.6
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2017"	"2017"	"Male"	"M"	"30-34 years"	"30-34"	129	1483007	8.7
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2017"	"2017"	"Male"	"M"	"35-39 years"	"35-39"	202	1369185	14.8
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2017"	"2017"	"Male"	"M"	"40-44 years"	"40-44"	286	1244432	23.0
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2017"	"2017"	"Male"	"M"	"45-49 years"	"45-49"	597	1289412	46.3
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2017"	"2017"	"Male"	"M"	"50-54 years"	"50-54"	1206	1258809	95.8
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2017"	"2017"	"Male"	"M"	"55-59 years"	"55-59"	2191	1230947	178.0
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2017"	"2017"	"Male"	"M"	"60-64 years "	"60-64"	3309	1063789	311.1
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2017"	"2017"	"Male"	"M"	"65-69 years"	"65-69"	4228	851156	496.7
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2017"	"2017"	"Male"	"M"	"70-74 years"	"70-74"	4415	626445	704.8
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2017"	"2017"	"Male"	"M"	"75-79 years"	"75-79"	4309	412209	1045.3
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2017"	"2017"	"Male"	"M"	"80-84 years"	"80-84"	3830	274256	1396.5
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	5704	269114	2119.5
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Female"	"F"	"5-9 years"	"5-9"	29	1212522	2.4
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Female"	"F"	"10-14 years"	"10-14"	17	1235752	1.4
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Female"	"F"	"15-19 years"	"15-19"	37	1240714	3.0
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Female"	"F"	"20-24 years"	"20-24"	43	1283837	3.3
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Female"	"F"	"25-29 years"	"25-29"	91	1492844	6.1
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Female"	"F"	"30-34 years"	"30-34"	164	1430806	11.5
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	277	1362262	20.3
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	449	1243104	36.1
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	825	1259963	65.5
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	1205	1233458	97.7
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	1933	1273574	151.8
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	2891	1176111	245.8
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	3336	998753	334.0
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	3864	804419	480.3
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	3734	563200	663.0
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	3602	390975	921.3
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	6172	469229	1315.3
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Male"	"M"	"1-4 years"	"1-4"	20	982107	2.0
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Male"	"M"	"5-9 years"	"5-9"	26	1267835	2.1
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Male"	"M"	"10-14 years"	"10-14"	22	1292746	1.7
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Male"	"M"	"15-19 years"	"15-19"	48	1291291	3.7
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Male"	"M"	"20-24 years"	"20-24"	69	1356036	5.1
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Male"	"M"	"25-29 years"	"25-29"	107	1599701	6.7
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Male"	"M"	"30-34 years"	"30-34"	139	1524187	9.1
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	213	1414712	15.1
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	339	1253698	27.0
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	594	1250115	47.5
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	1075	1225041	87.8
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	2072	1230245	168.4
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	3271	1097086	298.2
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	4050	883216	458.6
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	4556	686769	663.4
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	4406	451472	975.9
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	3947	291587	1353.6
	"All Cancer Sites Combined"	"0"	"California"	"06"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	5868	279780	2097.4
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"30-34 years"	"30-34"	22	207038	10.6
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"35-39 years"	"35-39"	28	195932	14.3
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"40-44 years"	"40-44"	49	173909	28.2
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"45-49 years"	"45-49"	99	179059	55.3
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"50-54 years"	"50-54"	152	174821	86.9
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"55-59 years"	"55-59"	278	187906	147.9
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"60-64 years "	"60-64"	433	173800	249.1
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"65-69 years"	"65-69"	511	145054	352.3
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"70-74 years"	"70-74"	503	104490	481.4
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"75-79 years"	"75-79"	459	67902	676.0
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"80-84 years"	"80-84"	430	46293	928.9
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	765	55308	1383.2
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"35-39 years"	"35-39"	24	207170	11.6
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"40-44 years"	"40-44"	32	184406	17.4
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"45-49 years"	"45-49"	81	186919	43.3
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"50-54 years"	"50-54"	141	173534	81.3
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"55-59 years"	"55-59"	336	180896	185.7
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"60-64 years "	"60-64"	434	163812	264.9
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"65-69 years"	"65-69"	640	135045	473.9
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"70-74 years"	"70-74"	603	94876	635.6
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"75-79 years"	"75-79"	523	56945	918.4
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"80-84 years"	"80-84"	524	35631	1470.6
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	691	31440	2197.8
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"30-34 years"	"30-34"	22	215551	10.2
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"35-39 years"	"35-39"	37	205815	18.0
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	52	181773	28.6
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	69	177724	38.8
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	141	169537	83.2
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	275	186046	147.8
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	388	179011	216.7
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	520	154705	336.1
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	559	118260	472.7
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	527	76867	685.6
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	461	49997	922.1
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	760	56712	1340.1
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"30-34 years"	"30-34"	16	236475	6.8
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	29	220341	13.2
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	45	191041	23.6
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	93	187227	49.7
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	134	171196	78.3
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	264	178711	147.7
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	499	168947	295.4
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	615	141710	434.0
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	624	107867	578.5
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	621	65395	949.6
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	507	38722	1309.3
	"All Cancer Sites Combined"	"0"	"Colorado"	"08"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	671	33290	2015.6
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Female"	"F"	"35-39 years"	"35-39"	19	109469	17.4
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Female"	"F"	"40-44 years"	"40-44"	36	105799	34.0
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Female"	"F"	"45-49 years"	"45-49"	60	125152	47.9
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Female"	"F"	"50-54 years"	"50-54"	137	137771	99.4
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Female"	"F"	"55-59 years"	"55-59"	215	139924	153.7
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Female"	"F"	"60-64 years "	"60-64"	279	122907	227.0
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Female"	"F"	"65-69 years"	"65-69"	363	99562	364.6
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Female"	"F"	"70-74 years"	"70-74"	476	81003	587.6
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Female"	"F"	"75-79 years"	"75-79"	413	56093	736.3
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Female"	"F"	"80-84 years"	"80-84"	451	42100	1071.3
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	779	60679	1283.8
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Male"	"M"	"35-39 years"	"35-39"	23	105839	21.7
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Male"	"M"	"40-44 years"	"40-44"	34	100417	33.9
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Male"	"M"	"45-49 years"	"45-49"	65	117694	55.2
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Male"	"M"	"50-54 years"	"50-54"	120	129559	92.6
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Male"	"M"	"55-59 years"	"55-59"	211	131362	160.6
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Male"	"M"	"60-64 years "	"60-64"	355	114615	309.7
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Male"	"M"	"65-69 years"	"65-69"	443	88033	503.2
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Male"	"M"	"70-74 years"	"70-74"	468	68657	681.6
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Male"	"M"	"75-79 years"	"75-79"	466	43831	1063.2
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Male"	"M"	"80-84 years"	"80-84"	452	29007	1558.2
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	685	31034	2207.3
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Female"	"F"	"40-44 years"	"40-44"	23	105933	21.7
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	62	116408	53.3
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	113	129710	87.1
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	224	138619	161.6
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	312	127257	245.2
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	335	103013	325.2
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	412	85822	480.1
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	429	62745	683.7
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	402	43300	928.4
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	793	59854	1324.9
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Male"	"M"	"35-39 years"	"35-39"	20	108868	18.4
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Male"	"M"	"40-44 years"	"40-44"	26	101285	25.7
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	57	108896	52.3
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	95	121505	78.2
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	219	129605	169.0
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	347	118388	293.1
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	412	92238	446.7
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	512	72253	708.6
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	502	49743	1009.2
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	440	30646	1435.8
	"All Cancer Sites Combined"	"0"	"Connecticut"	"09"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	703	31091	2261.1
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2017"	"2017"	"Female"	"F"	"45-49 years"	"45-49"	25	30812	81.1
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2017"	"2017"	"Female"	"F"	"50-54 years"	"50-54"	48	34155	140.5
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2017"	"2017"	"Female"	"F"	"55-59 years"	"55-59"	101	36022	280.4
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2017"	"2017"	"Female"	"F"	"60-64 years "	"60-64"	114	34576	329.7
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2017"	"2017"	"Female"	"F"	"65-69 years"	"65-69"	122	31398	388.6
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2017"	"2017"	"Female"	"F"	"70-74 years"	"70-74"	135	24899	542.2
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2017"	"2017"	"Female"	"F"	"75-79 years"	"75-79"	117	16712	700.1
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2017"	"2017"	"Female"	"F"	"80-84 years"	"80-84"	136	11082	1227.2
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	159	12499	1272.1
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2017"	"2017"	"Male"	"M"	"45-49 years"	"45-49"	22	28541	77.1
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2017"	"2017"	"Male"	"M"	"50-54 years"	"50-54"	32	31380	102.0
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2017"	"2017"	"Male"	"M"	"55-59 years"	"55-59"	81	32275	251.0
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2017"	"2017"	"Male"	"M"	"60-64 years "	"60-64"	121	29967	403.8
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2017"	"2017"	"Male"	"M"	"65-69 years"	"65-69"	183	26771	683.6
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2017"	"2017"	"Male"	"M"	"70-74 years"	"70-74"	206	21404	962.4
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2017"	"2017"	"Male"	"M"	"75-79 years"	"75-79"	170	13820	1230.1
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2017"	"2017"	"Male"	"M"	"80-84 years"	"80-84"	124	8435	1470.1
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2017"	"2017"	"Male"	"M"	"85+ years"	"85+"	153	7184	2129.7
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2019"	"2019"	"Female"	"F"	"45-49 years"	"45-49"	18	29490	61.0
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2019"	"2019"	"Female"	"F"	"50-54 years"	"50-54"	39	32607	119.6
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2019"	"2019"	"Female"	"F"	"55-59 years"	"55-59"	62	36565	169.6
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2019"	"2019"	"Female"	"F"	"60-64 years "	"60-64"	96	36718	261.5
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2019"	"2019"	"Female"	"F"	"65-69 years"	"65-69"	128	33361	383.7
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2019"	"2019"	"Female"	"F"	"70-74 years"	"70-74"	140	27799	503.6
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2019"	"2019"	"Female"	"F"	"75-79 years"	"75-79"	159	19101	832.4
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2019"	"2019"	"Female"	"F"	"80-84 years"	"80-84"	122	11958	1020.2
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2019"	"2019"	"Female"	"F"	"85+ years"	"85+"	165	12700	1299.2
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2019"	"2019"	"Male"	"M"	"45-49 years"	"45-49"	18	27288	66.0
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2019"	"2019"	"Male"	"M"	"50-54 years"	"50-54"	37	29608	125.0
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2019"	"2019"	"Male"	"M"	"55-59 years"	"55-59"	73	32843	222.3
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2019"	"2019"	"Male"	"M"	"60-64 years "	"60-64"	142	31842	446.0
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2019"	"2019"	"Male"	"M"	"65-69 years"	"65-69"	154	28192	546.3
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2019"	"2019"	"Male"	"M"	"70-74 years"	"70-74"	186	23798	781.6
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2019"	"2019"	"Male"	"M"	"75-79 years"	"75-79"	167	15764	1059.4
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2019"	"2019"	"Male"	"M"	"80-84 years"	"80-84"	150	9295	1613.8
	"All Cancer Sites Combined"	"0"	"Delaware"	"10"	"2019"	"2019"	"Male"	"M"	"85+ years"	"85+"	173	7487	2310.7
	"All Cancer Sites Combined"	"0"	"District of Columbia"	"11"	"2017"	"2017"	"Female"	"F"	"50-54 years"	"50-54"	33	18729	176.2
	"All Cancer Sites Combined"	"0"	"District of Columbia"	"11"	"2017"	"2017"	"Female"	"F"	"55-59 years"	"55-59"	46	18955	242.7
	"All Cancer Sites Combined"	"0"	"District of Columbia"	"11"	"2017"	"2017"	"Female"	"F"	"60-64 years "	"60-64"	70	18192	384.8
	"All Cancer Sites Combined"	"0"	"District of Columbia"	"11"	"2017"	"2017"	"Female"	"F"	"65-69 years"	"65-69"	83	15802	525.2
	"All Cancer Sites Combined"	"0"	"District of Columbia"	"11"	"2017"	"2017"	"Female"	"F"	"70-74 years"	"70-74"	59	11604	508.4
	"All Cancer Sites Combined"	"0"	"District of Columbia"	"11"	"2017"	"2017"	"Female"	"F"	"75-79 years"	"75-79"	73	8150	895.7
	"All Cancer Sites Combined"	"0"	"District of Columbia"	"11"	"2017"	"2017"	"Female"	"F"	"80-84 years"	"80-84"	68	5889	1154.7
	"All Cancer Sites Combined"	"0"	"District of Columbia"	"11"	"2017"	"2017"	"Female"	"F"	"85+ years"	"85+"	91	8017	1135.1
	"All Cancer Sites Combined"	"0"	"District of Columbia"	"11"	"2017"	"2017"	"Male"	"M"	"50-54 years"	"50-54"	23	18885	121.8
	"All Cancer Sites Combined"	"0"	"District of Columbia"	"11"	"2017"	"2017"	"Male"	"M"	"55-59 years"	"55-59"	38	18047	210.6
	"All Cancer Sites Combined"	"0"	"District of Columbia"	"11"	"2017"	"2017"	"Male"	"M"	"60-64 years "	"60-64"	65	15307	424.6
	"All Cancer Sites Combined"	"0"	"District of Columbia"	"11"	"2017"	"2017"	"Male"	"M"	"65-69 years"	"65-69"	79	12239	645.5
	"All Cancer Sites Combined"	"0"	"District of Columbia"	"11"	"2017"	"2017"	"Male"	"M"	"70-74 years"	"70-74"	67	8619	777.4
	"All Cancer Sites Combined"	"0"	"District of Columbia"	"11"	"2017"	"2017"	"Male"	"M"	"75-79 years"	"75-79"	56	5843	958.4
	"All Cancer Sites Combined"	"0"	"District of Columbia"	"11"	"2017"	"2017"	"Male"	"M"	"80-84 years"	"80-84"	39	3656	1066.7
